1.505853093177013102e+00
1.523580226434348983e+00
1.541182288464023609e+00
1.558660161688014689e+00
1.576014722302499171e+00
1.593246840321778324e+00
1.610357379621893514e+00
1.627347197983933347e+00
1.644217147137035928e+00
1.660968072801087381e+00
1.677600814729119483e+00
1.694116206749407549e+00
1.710515076807272328e+00
1.726798247006585685e+00
1.742966533650984529e+00
1.759020747284793407e+00
1.774961692733658225e+00
1.790790169144894195e+00
1.806506970027548009e+00
1.822112883292177576e+00
1.837608691290352203e+00
1.852995170853872331e+00
1.868273093333713941e+00
1.883443224638697844e+00
1.898506325273885631e+00
1.913463150378705402e+00
1.928314449764807925e+00
1.943060967953656570e+00
1.957703444213850563e+00
1.972242612598186673e+00
1.986679201980458220e+00
2.001013936091994516e+00
2.015247533557943616e+00
2.029380707933297057e+00
2.043414167738662357e+00
2.057348616495782156e+00
2.071184752762803782e+00
2.084923270169297460e+00
2.098564857451030718e+00
2.112110198484495438e+00
2.125559972321191538e+00
2.138914853221669521e+00
2.152175510689331439e+00
2.165342609503995153e+00
2.178416809755220562e+00
2.191398766875400472e+00
2.204289131672620083e+00
2.217088550363281563e+00
2.229797664604501239e+00
2.242417111526275431e+00
2.254947523763422002e+00
2.267389529487295885e+00
2.279743752437279447e+00
2.292010811952051696e+00
2.304191323000637670e+00
2.316285896213236661e+00
2.328295137911835067e+00
2.340219650140602070e+00
2.352060030696070836e+00
2.363816873157108311e+00
2.375490766914670981e+00
2.387082297201352343e+00
2.398592045120722549e+00
2.410020587676458881e+00
2.421368497801272834e+00
2.432636344385631588e+00
2.443824692306278301e+00
2.454934102454549461e+00
2.465965131764494167e+00
2.476918333240793135e+00
2.487794255986483183e+00
2.498593445230483656e+00
2.509316442354930121e+00
2.519963784922314876e+00
2.530536006702434726e+00
2.541033637699152248e+00
2.551457204176963423e+00
2.561807228687380977e+00
2.572084230095131652e+00
